Seq,Chapter,Source PDF Page,Table Number,Detected Title,Row #,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27,Col_28,Col_29
79,18 Other Arable Crops,119,18-3,Table 18-3: P and K for field peas and beans(kg/ha),10,,3. For Index 3 soils fertilizer should be broadcast after ploughing and cultivated deeply into,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,18 Other Arable Crops,119,18-3,Table 18-3: P and K for field peas and beans(kg/ha),11,,the seedbed.,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,18 Other Arable Crops,121,18-4,"Table 18-4: Available N, P and K for maize (kg/ha), assuming a dry matter yield of 15 t/ha and not accounting for slurry application1",1,"Table 18-4: Available N, P and K for maize (kg/ha), assuming a dry matter yield of 15 t/ha and not accounting for slurry application1",,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,18 Other Arable Crops,121,18-4,"Table 18-4: Available N, P and K for maize (kg/ha), assuming a dry matter yield of 15 t/ha and not accounting for slurry application1",2,,"Soil N, P, K",N,,P,K,,,,,,,,,,,,,,,,,,,,,,,
80,18 Other Arable Crops,121,18-4,"Table 18-4: Available N, P and K for maize (kg/ha), assuming a dry matter yield of 15 t/ha and not accounting for slurry application1",3,,Index2,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,18 Other Arable Crops,121,18-4,"Table 18-4: Available N, P and K for maize (kg/ha), assuming a dry matter yield of 15 t/ha and not accounting for slurry application1",4,,1,,180,70,,250,,,,,,,,,,,,,,,,,,,,,,
80,18 Other Arable Crops,121,18-4,"Table 18-4: Available N, P and K for maize (kg/ha), assuming a dry matter yield of 15 t/ha and not accounting for slurry application1",5,,2,,140,50,,225,,,,,,,,,,,,,,,,,,,,,,
80,18 Other Arable Crops,121,18-4,"Table 18-4: Available N, P and K for maize (kg/ha), assuming a dry matter yield of 15 t/ha and not accounting for slurry application1",6,,3,,110,40,,190,,,,,,,,,,,,,,,,,,,,,,
80,18 Other Arable Crops,121,18-4,"Table 18-4: Available N, P and K for maize (kg/ha), assuming a dry matter yield of 15 t/ha and not accounting for slurry application1",7,,4,,75,203,,1204,,,,,,,,,,,,,,,,,,,,,,
80,18 Other Arable Crops,121,18-4,"Table 18-4: Available N, P and K for maize (kg/ha), assuming a dry matter yield of 15 t/ha and not accounting for slurry application1",8,,"1. N, P and K rates shown above refer to application rates of available fertilizer.",,,,,,,,,,,,,,,,,,,,,,,,,,,
80,18 Other Arable Crops,121,18-4,"Table 18-4: Available N, P and K for maize (kg/ha), assuming a dry matter yield of 15 t/ha and not accounting for slurry application1",9,,"Chemical fertilizer rates should be calculated by deducting the available N, P",,,,,,,,,,,,,,,,,,,,,,,,,,,
80,18 Other Arable Crops,121,18-4,"Table 18-4: Available N, P and K for maize (kg/ha), assuming a dry matter yield of 15 t/ha and not accounting for slurry application1",10,,and K contained in organic fertilizer applications from the rates shown in the,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,18 Other Arable Crops,121,18-4,"Table 18-4: Available N, P and K for maize (kg/ha), assuming a dry matter yield of 15 t/ha and not accounting for slurry application1",11,,above table.,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,18 Other Arable Crops,121,18-4,"Table 18-4: Available N, P and K for maize (kg/ha), assuming a dry matter yield of 15 t/ha and not accounting for slurry application1",12,,"2. See Tables 6-2 and 6-3 for Soil N Index, Table 6-4 for soil P Index, and Table",,,,,,,,,,,,,,,,,,,,,,,,,,,
80,18 Other Arable Crops,121,18-4,"Table 18-4: Available N, P and K for maize (kg/ha), assuming a dry matter yield of 15 t/ha and not accounting for slurry application1",13,,6-5 for soil K Index.,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,18 Other Arable Crops,121,18-4,"Table 18-4: Available N, P and K for maize (kg/ha), assuming a dry matter yield of 15 t/ha and not accounting for slurry application1",14,,3. Must be incorporated prior to or during sowing.,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,18 Other Arable Crops,121,18-4,"Table 18-4: Available N, P and K for maize (kg/ha), assuming a dry matter yield of 15 t/ha and not accounting for slurry application1",15,,4. No fertilizer K is required when soil K is above 250 mg/l.,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,18 Other Arable Crops,121,18-5,Table 18-5: Available Mg for maize (kg/ha),1,Table 18-5: Available Mg for maize (kg/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,18 Other Arable Crops,121,18-5,Table 18-5: Available Mg for maize (kg/ha),2,Soil Mg Index,"Available Mg (kg/ha)1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,
81,18 Other Arable Crops,121,18-5,Table 18-5: Available Mg for maize (kg/ha),3,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,18 Other Arable Crops,121,18-5,Table 18-5: Available Mg for maize (kg/ha),4,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,18 Other Arable Crops,121,18-5,Table 18-5: Available Mg for maize (kg/ha),5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,18 Other Arable Crops,121,18-5,Table 18-5: Available Mg for maize (kg/ha),6,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,18 Other Arable Crops,121,18-5,Table 18-5: Available Mg for maize (kg/ha),7,"Source (DEFRA, 2010)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,19 Organic Farming,123,18-6,"Table 18-6: Available N, P and K for kale1,2(kg/ha)",1,"Table 18-6: Available N, P and K for kale1,2(kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,19 Organic Farming,123,18-6,"Table 18-6: Available N, P and K for kale1,2(kg/ha)",2,Soil Index3,N,P,K,,,,,,,,,,,,,,,,,,,,,,,,,
82,19 Organic Farming,123,18-6,"Table 18-6: Available N, P and K for kale1,2(kg/ha)",3,1,150,60,220,,,,,,,,,,,,,,,,,,,,,,,,,
82,19 Organic Farming,123,18-6,"Table 18-6: Available N, P and K for kale1,2(kg/ha)",4,2,130,50,210,,,,,,,,,,,,,,,,,,,,,,,,,
82,19 Organic Farming,123,18-6,"Table 18-6: Available N, P and K for kale1,2(kg/ha)",5,3,100,30,170,,,,,,,,,,,,,,,,,,,,,,,,,
82,19 Organic Farming,123,18-6,"Table 18-6: Available N, P and K for kale1,2(kg/ha)",6,4,70,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
82,19 Organic Farming,123,18-6,"Table 18-6: Available N, P and K for kale1,2(kg/ha)",7,"1. For late-sown crops, reduce N by 20% if sown after April.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,19 Organic Farming,123,18-6,"Table 18-6: Available N, P and K for kale1,2(kg/ha)",8,"2. Advice assumes a yield of 40 tonnes/ha per cut, fresh weight. If yields are expected",,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,19 Organic Farming,123,18-6,"Table 18-6: Available N, P and K for kale1,2(kg/ha)",9,"to be smaller, reduce the P and K application by 0.5 and 4 kg/ha for each tonne",,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,19 Organic Farming,123,18-6,"Table 18-6: Available N, P and K for kale1,2(kg/ha)",10,below 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,19 Organic Farming,123,18-6,"Table 18-6: Available N, P and K for kale1,2(kg/ha)",11,"3. See Tables 6-2 and 6-3 for soil N Index, Table 6-4 for soil P Index, and Table 6-5 for",,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,19 Organic Farming,123,18-6,"Table 18-6: Available N, P and K for kale1,2(kg/ha)",12,soil K Index.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,19 Organic Farming,124,18-7,"Table 18-7: N, P and K for linseed (kg/ha)",1,"Table 18-7: N, P and K for linseed (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,19 Organic Farming,124,18-7,"Table 18-7: N, P and K for linseed (kg/ha)",2,,"Soil P, K Index1",N,P,K,,,,,,,,,,,,,,,,,,,,,,,,
83,19 Organic Farming,124,18-7,"Table 18-7: N, P and K for linseed (kg/ha)",3,,1,75,35,75,,,,,,,,,,,,,,,,,,,,,,,,
83,19 Organic Farming,124,18-7,"Table 18-7: N, P and K for linseed (kg/ha)",4,,2,50,30,60,,,,,,,,,,,,,,,,,,,,,,,,
83,19 Organic Farming,124,18-7,"Table 18-7: N, P and K for linseed (kg/ha)",5,,3,35,20,40,,,,,,,,,,,,,,,,,,,,,,,,
83,19 Organic Farming,124,18-7,"Table 18-7: N, P and K for linseed (kg/ha)",6,,4,20,None,None,,,,,,,,,,,,,,,,,,,,,,,,
83,19 Organic Farming,124,18-7,"Table 18-7: N, P and K for linseed (kg/ha)",7,,"1. See Tables 6-2 and 6-3 for soil N Index, Table 6-4 for soil P Index, and Table 6-5 for",,,,,,,,,,,,,,,,,,,,,,,,,,,
83,19 Organic Farming,124,18-7,"Table 18-7: N, P and K for linseed (kg/ha)",8,,soil K Index.,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,19 Organic Farming,124,18-8,"Table 18-8: Available N, P and K for forage rape (kg/ha)",1,"Table 18-8: Available N, P and K for forage rape (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,19 Organic Farming,124,18-8,"Table 18-8: Available N, P and K for forage rape (kg/ha)",2,Soil Index1,N,P,K,,,,,,,,,,,,,,,,,,,,,,,,,
84,19 Organic Farming,124,18-8,"Table 18-8: Available N, P and K for forage rape (kg/ha)",3,1,130,40,100,,,,,,,,,,,,,,,,,,,,,,,,,
84,19 Organic Farming,124,18-8,"Table 18-8: Available N, P and K for forage rape (kg/ha)",4,2,120,30,75,,,,,,,,,,,,,,,,,,,,,,,,,
84,19 Organic Farming,124,18-8,"Table 18-8: Available N, P and K for forage rape (kg/ha)",5,3,110,20,50,,,,,,,,,,,,,,,,,,,,,,,,,
84,19 Organic Farming,124,18-8,"Table 18-8: Available N, P and K for forage rape (kg/ha)",6,4,90,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
84,19 Organic Farming,124,18-8,"Table 18-8: Available N, P and K for forage rape (kg/ha)",7,"1. See Tables 6-2 and 6-3 for soil N Index, Table 6-4 for soil P Index, and Table 6-5 for",,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,19 Organic Farming,124,18-8,"Table 18-8: Available N, P and K for forage rape (kg/ha)",8,soil K Index.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,19 Organic Farming,125,,Vegetation established in the fallow period between two cash crops is variously referred to as,1,Vegetation established in the fallow period between two cash crops is variously referred to as,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,19 Organic Farming,125,,Vegetation established in the fallow period between two cash crops is variously referred to as,2,"cover crops, catch crops or green manures, with the principle functions of reducing nutrient",,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,19 Organic Farming,125,,Vegetation established in the fallow period between two cash crops is variously referred to as,3,"loss from the soil, reducing soil erosion and/or improving soil characteristics such as organic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,19 Organic Farming,125,,Vegetation established in the fallow period between two cash crops is variously referred to as,4,matter levels. Unlike crops being grown as fodder/forage crops these crops are generally not,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,19 Organic Farming,125,,Vegetation established in the fallow period between two cash crops is variously referred to as,5,harvested and therefore don’t have a direct economic value (i.e. no harvested product for,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,19 Organic Farming,125,,Vegetation established in the fallow period between two cash crops is variously referred to as,6,"sale). Therefore, while cover/catch crops may respond to fertilizer application in terms of",,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,19 Organic Farming,125,,Vegetation established in the fallow period between two cash crops is variously referred to as,7,"biomass production, it is difficult economically to justify the application of fertilizer to these",,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,19 Organic Farming,125,,Vegetation established in the fallow period between two cash crops is variously referred to as,8,"crops (crops being grown for forage/fodder e.g. fodder rape and kale, do have a direct",,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,19 Organic Farming,125,,Vegetation established in the fallow period between two cash crops is variously referred to as,9,economic value and therefore can give a direct economic return on fertilizer application).,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,19 Organic Farming,125,,Vegetation established in the fallow period between two cash crops is variously referred to as,10,Applying fertilizer to a cover/catch crop with the aim of benefiting from that fertilizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,19 Organic Farming,125,,Vegetation established in the fallow period between two cash crops is variously referred to as,11,addition in the subsequent cash crop is likely to significantly reduce economic benefit from,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,19 Organic Farming,125,,Vegetation established in the fallow period between two cash crops is variously referred to as,12,fertilizer use compared to where fertilizer is applied directly to the cash crop.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,19 Organic Farming,129,19-1,"Table 19-1. Typical amount of N fixed in one year by different crops, and of the amount remaining after harvest.",1,"Table 19-1. Typical amount of N fixed in one year by different crops, and of the amount remaining after harvest.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,19 Organic Farming,129,19-1,"Table 19-1. Typical amount of N fixed in one year by different crops, and of the amount remaining after harvest.",2,Crop,,Amount of N,Amount of N remaining after,,,,,,,,,,,,,,,,,,,,,,,,,
86,19 Organic Farming,129,19-1,"Table 19-1. Typical amount of N fixed in one year by different crops, and of the amount remaining after harvest.",3,,,fixed kg/yr1,harvest kg/yr1,,,,,,,,,,,,,,,,,,,,,,,,,
86,19 Organic Farming,129,19-1,"Table 19-1. Typical amount of N fixed in one year by different crops, and of the amount remaining after harvest.",4,,Red clover silage,160 to 450,50 to 150,,,,,,,,,,,,,,,,,,,,,,,,,
86,19 Organic Farming,129,19-1,"Table 19-1. Typical amount of N fixed in one year by different crops, and of the amount remaining after harvest.",5,,White clover & grass silage,70 to 420,20 to 180,,,,,,,,,,,,,,,,,,,,,,,,,
86,19 Organic Farming,129,19-1,"Table 19-1. Typical amount of N fixed in one year by different crops, and of the amount remaining after harvest.",6,,White clover & grass grazed,60-250,50 to 210,,,,,,,,,,,,,,,,,,,,,,,,,
86,19 Organic Farming,129,19-1,"Table 19-1. Typical amount of N fixed in one year by different crops, and of the amount remaining after harvest.",7,,Forage peas (summer crop),80 to 290,40 to 110,,,,,,,,,,,,,,,,,,,,,,,,,
86,19 Organic Farming,129,19-1,"Table 19-1. Typical amount of N fixed in one year by different crops, and of the amount remaining after harvest.",8,,Field been grain crop (summer crop),200-380,90-150,,,,,,,,,,,,,,,,,,,,,,,,,
86,19 Organic Farming,129,19-1,"Table 19-1. Typical amount of N fixed in one year by different crops, and of the amount remaining after harvest.",9,,1. These figures were obtained from international sources and may not be fully,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,19 Organic Farming,129,19-1,"Table 19-1. Typical amount of N fixed in one year by different crops, and of the amount remaining after harvest.",10,,representative of Irish agriculture.,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,20 Vegetables,136,20-1,"Table 20-1: AvailableN, Pand K advice for establishing asparagus crops (kg/ha)",1,"Table 20-1: AvailableN, Pand K advice for establishing asparagus crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,20 Vegetables,136,20-1,"Table 20-1: AvailableN, Pand K advice for establishing asparagus crops (kg/ha)",2,Soil Index,,,N,,P,,K,,,,,,,,,,,,,,,,,,,,,
87,20 Vegetables,136,20-1,"Table 20-1: AvailableN, Pand K advice for establishing asparagus crops (kg/ha)",3,1,,140,,65,,250,,,,,,,,,,,,,,,,,,,,,,
87,20 Vegetables,136,20-1,"Table 20-1: AvailableN, Pand K advice for establishing asparagus crops (kg/ha)",4,2,,115,,45,,200,,,,,,,,,,,,,,,,,,,,,,
87,20 Vegetables,136,20-1,"Table 20-1: AvailableN, Pand K advice for establishing asparagus crops (kg/ha)",5,,3,,95,,35,,170,,,,,,,,,,,,,,,,,,,,,
87,20 Vegetables,136,20-1,"Table 20-1: AvailableN, Pand K advice for establishing asparagus crops (kg/ha)",6,4,,70,,201,,1252,,,,,,,,,,,,,,,,,,,,,,
87,20 Vegetables,136,20-1,"Table 20-1: AvailableN, Pand K advice for establishing asparagus crops (kg/ha)",7,,"1. If soil P is greater than 15mg/l, no fertilizer P is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
87,20 Vegetables,136,20-1,"Table 20-1: AvailableN, Pand K advice for establishing asparagus crops (kg/ha)",8,,"2. If soil K is greater than 250 mg/l, no fertilizer K is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
88,20 Vegetables,136,20-2,"Table 20-2: AvailableN, P and K advice formaintainingasparagus crops (kg/ha)",1,"Table 20-2: AvailableN, P and K advice formaintainingasparagus crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,20 Vegetables,136,20-2,"Table 20-2: AvailableN, P and K advice formaintainingasparagus crops (kg/ha)",2,Soil Index,,,N,,P,,K,,,,,,,,,,,,,,,,,,,,,
88,20 Vegetables,136,20-2,"Table 20-2: AvailableN, P and K advice formaintainingasparagus crops (kg/ha)",3,1,,0,,27,,100,,,,,,,,,,,,,,,,,,,,,,
88,20 Vegetables,136,20-2,"Table 20-2: AvailableN, P and K advice formaintainingasparagus crops (kg/ha)",4,2,,0,,22,,75,,,,,,,,,,,,,,,,,,,,,,
88,20 Vegetables,136,20-2,"Table 20-2: AvailableN, P and K advice formaintainingasparagus crops (kg/ha)",5,,3,,0,,15,,50,,,,,,,,,,,,,,,,,,,,,
88,20 Vegetables,136,20-2,"Table 20-2: AvailableN, P and K advice formaintainingasparagus crops (kg/ha)",6,4,,0,,101,,502,,,,,,,,,,,,,,,,,,,,,,
88,20 Vegetables,136,20-2,"Table 20-2: AvailableN, P and K advice formaintainingasparagus crops (kg/ha)",7,,"1. If soil P is greater than 15mg/l, no fertilizer P is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
88,20 Vegetables,136,20-2,"Table 20-2: AvailableN, P and K advice formaintainingasparagus crops (kg/ha)",8,,"2. If soil K is greater than 250 mg/l, no fertilizer K is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
89,20 Vegetables,137,20-3,"Table 20-3: AvailableN, P and K advice for broad bean crops (kg/ha)",1,"Table 20-3: AvailableN, P and K advice for broad bean crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,20 Vegetables,137,20-3,"Table 20-3: AvailableN, P and K advice for broad bean crops (kg/ha)",2,Soil Index,,,N,,P,,K,,,,,,,,,,,,,,,,,,,,,
89,20 Vegetables,137,20-3,"Table 20-3: AvailableN, P and K advice for broad bean crops (kg/ha)",3,1,,0,,65,,160,,,,,,,,,,,,,,,,,,,,,,
89,20 Vegetables,137,20-3,"Table 20-3: AvailableN, P and K advice for broad bean crops (kg/ha)",4,2,,0,,45,,120,,,,,,,,,,,,,,,,,,,,,,
89,20 Vegetables,137,20-3,"Table 20-3: AvailableN, P and K advice for broad bean crops (kg/ha)",5,,3,,0,,35,,80,,,,,,,,,,,,,,,,,,,,,
89,20 Vegetables,137,20-3,"Table 20-3: AvailableN, P and K advice for broad bean crops (kg/ha)",6,4,,0,,201,,402,,,,,,,,,,,,,,,,,,,,,,
89,20 Vegetables,137,20-3,"Table 20-3: AvailableN, P and K advice for broad bean crops (kg/ha)",7,,"1. If soil P is greater than 15mg/l, no fertilizer P is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
89,20 Vegetables,137,20-3,"Table 20-3: AvailableN, P and K advice for broad bean crops (kg/ha)",8,,"2. If soil K is greater than 250 mg/l, no fertilizer K is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
90,20 Vegetables,137,20-4,"Table 20-4: AvailableN, P and K advice forFrench bean crops (kg/ha)",1,"Table 20-4: AvailableN, P and K advice forFrench bean crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,20 Vegetables,137,20-4,"Table 20-4: AvailableN, P and K advice forFrench bean crops (kg/ha)",2,Soil Index,,,N,,P,,K,,,,,,,,,,,,,,,,,,,,,
90,20 Vegetables,137,20-4,"Table 20-4: AvailableN, P and K advice forFrench bean crops (kg/ha)",3,1,,90,,65,,160,,,,,,,,,,,,,,,,,,,,,,
90,20 Vegetables,137,20-4,"Table 20-4: AvailableN, P and K advice forFrench bean crops (kg/ha)",4,2,,85,,45,,120,,,,,,,,,,,,,,,,,,,,,,
90,20 Vegetables,137,20-4,"Table 20-4: AvailableN, P and K advice forFrench bean crops (kg/ha)",5,,3,,75,,35,,80,,,,,,,,,,,,,,,,,,,,,
90,20 Vegetables,137,20-4,"Table 20-4: AvailableN, P and K advice forFrench bean crops (kg/ha)",6,4,,70,,201,,402,,,,,,,,,,,,,,,,,,,,,,
90,20 Vegetables,137,20-4,"Table 20-4: AvailableN, P and K advice forFrench bean crops (kg/ha)",7,,"1. If soil P is greater than 15mg/l, no fertilizer P is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
90,20 Vegetables,137,20-4,"Table 20-4: AvailableN, P and K advice forFrench bean crops (kg/ha)",8,,"2. If soil K is greater than 250 mg/l, no fertilizer K is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
91,20 Vegetables,138,20-5,"Table 20-5: AvailableN, P and K advice for beetroot crops (kg/ha)",1,"Table 20-5: AvailableN, P and K advice for beetroot crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,20 Vegetables,138,20-5,"Table 20-5: AvailableN, P and K advice for beetroot crops (kg/ha)",2,Soil Index,,,N,,P,,K,,,,,,,,,,,,,,,,,,,,,
91,20 Vegetables,138,20-5,"Table 20-5: AvailableN, P and K advice for beetroot crops (kg/ha)",3,1,,140,,65,,250,,,,,,,,,,,,,,,,,,,,,,
91,20 Vegetables,138,20-5,"Table 20-5: AvailableN, P and K advice for beetroot crops (kg/ha)",4,2,,125,,45,,200,,,,,,,,,,,,,,,,,,,,,,
91,20 Vegetables,138,20-5,"Table 20-5: AvailableN, P and K advice for beetroot crops (kg/ha)",5,,3,,105,,35,,170,,,,,,,,,,,,,,,,,,,,,
91,20 Vegetables,138,20-5,"Table 20-5: AvailableN, P and K advice for beetroot crops (kg/ha)",6,4,,90,,201,,1252,,,,,,,,,,,,,,,,,,,,,,
91,20 Vegetables,138,20-5,"Table 20-5: AvailableN, P and K advice for beetroot crops (kg/ha)",7,,"1. If soil P is greater than 15mg/l, no fertilizer P is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
91,20 Vegetables,138,20-5,"Table 20-5: AvailableN, P and K advice for beetroot crops (kg/ha)",8,,"2. If soil K is greater than 250 mg/l, no fertilizer K is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
92,20 Vegetables,139,20-6,"Table 20-6: AvailableN, P and K advice for brussels sprouts crops (kg/ha)",1,"Table 20-6: AvailableN, P and K advice for brussels sprouts crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,20 Vegetables,139,20-6,"Table 20-6: AvailableN, P and K advice for brussels sprouts crops (kg/ha)",2,Soil Index,,,N,,P,,K,,,,,,,,,,,,,,,,,,,,,
92,20 Vegetables,139,20-6,"Table 20-6: AvailableN, P and K advice for brussels sprouts crops (kg/ha)",3,1,,120,,65,,250,,,,,,,,,,,,,,,,,,,,,,
92,20 Vegetables,139,20-6,"Table 20-6: AvailableN, P and K advice for brussels sprouts crops (kg/ha)",4,2,,115,,45,,200,,,,,,,,,,,,,,,,,,,,,,
92,20 Vegetables,139,20-6,"Table 20-6: AvailableN, P and K advice for brussels sprouts crops (kg/ha)",5,,3,,105,,35,,170,,,,,,,,,,,,,,,,,,,,,
92,20 Vegetables,139,20-6,"Table 20-6: AvailableN, P and K advice for brussels sprouts crops (kg/ha)",6,4,,100,,201,,1252,,,,,,,,,,,,,,,,,,,,,,
92,20 Vegetables,139,20-6,"Table 20-6: AvailableN, P and K advice for brussels sprouts crops (kg/ha)",7,Top Dress,,180,,,,,,,,,,,,,,,,,,,,,,,,,,
92,20 Vegetables,139,20-6,"Table 20-6: AvailableN, P and K advice for brussels sprouts crops (kg/ha)",8,,"1. If soil P is greater than 15mg/l, no fertilizer P is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
92,20 Vegetables,139,20-6,"Table 20-6: AvailableN, P and K advice for brussels sprouts crops (kg/ha)",9,,"2. If soil K is greater than 250 mg/l, no fertilizer K is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
93,20 Vegetables,139,20-7,"Table 20-7: AvailableN, P and K advice for broccoli crops (kg/ha)",1,"Table 20-7: AvailableN, P and K advice for broccoli crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,20 Vegetables,139,20-7,"Table 20-7: AvailableN, P and K advice for broccoli crops (kg/ha)",2,Soil Index,,,N,,P,,K,,,,,,,,,,,,,,,,,,,,,
93,20 Vegetables,139,20-7,"Table 20-7: AvailableN, P and K advice for broccoli crops (kg/ha)",3,1,,120,,65,,250,,,,,,,,,,,,,,,,,,,,,,
93,20 Vegetables,139,20-7,"Table 20-7: AvailableN, P and K advice for broccoli crops (kg/ha)",4,2,,115,,45,,200,,,,,,,,,,,,,,,,,,,,,,
93,20 Vegetables,139,20-7,"Table 20-7: AvailableN, P and K advice for broccoli crops (kg/ha)",5,,3,,100,,35,,170,,,,,,,,,,,,,,,,,,,,,
93,20 Vegetables,139,20-7,"Table 20-7: AvailableN, P and K advice for broccoli crops (kg/ha)",6,4,,90,,201,,1252,,,,,,,,,,,,,,,,,,,,,,
93,20 Vegetables,139,20-7,"Table 20-7: AvailableN, P and K advice for broccoli crops (kg/ha)",7,Top Dress,,120,,,,,,,,,,,,,,,,,,,,,,,,,,
93,20 Vegetables,139,20-7,"Table 20-7: AvailableN, P and K advice for broccoli crops (kg/ha)",8,,"1. If soil P is greater than 15mg/l, no fertilizer P is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
93,20 Vegetables,139,20-7,"Table 20-7: AvailableN, P and K advice for broccoli crops (kg/ha)",9,,"2. If soil Kis greater than 250 mg/l, no fertilizer K is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
94,20 Vegetables,140,20-8,"Table 20-8: AvailableN, P andK advice for spring cabbage crops (kg/ha)",1,"Table 20-8: AvailableN, P andK advice for spring cabbage crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,20 Vegetables,140,20-8,"Table 20-8: AvailableN, P andK advice for spring cabbage crops (kg/ha)",2,Soil Index,,,N,,P,,K,,,,,,,,,,,,,,,,,,,,,
94,20 Vegetables,140,20-8,"Table 20-8: AvailableN, P andK advice for spring cabbage crops (kg/ha)",3,1,,50,,65,,250,,,,,,,,,,,,,,,,,,,,,,
94,20 Vegetables,140,20-8,"Table 20-8: AvailableN, P andK advice for spring cabbage crops (kg/ha)",4,2,,35,,45,,200,,,,,,,,,,,,,,,,,,,,,,
94,20 Vegetables,140,20-8,"Table 20-8: AvailableN, P andK advice for spring cabbage crops (kg/ha)",5,,3,,15,,35,,170,,,,,,,,,,,,,,,,,,,,,
94,20 Vegetables,140,20-8,"Table 20-8: AvailableN, P andK advice for spring cabbage crops (kg/ha)",6,4,,0,,201,,1252,,,,,,,,,,,,,,,,,,,,,,
94,20 Vegetables,140,20-8,"Table 20-8: AvailableN, P andK advice for spring cabbage crops (kg/ha)",7,Top Dress,,250,,,,,,,,,,,,,,,,,,,,,,,,,,
94,20 Vegetables,140,20-8,"Table 20-8: AvailableN, P andK advice for spring cabbage crops (kg/ha)",8,,"1. If soil P is greater than 15mg/l, no fertilizer P is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
